hour,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-07-19 22:00:00,31,20915,14375,6540,0.0251,93.5484,6.4516,6.4516,0.0,6659.0,8398.5,10365.9,7362.0,186.0,8,18,21,0.0,0.0,22.5806,0.0,1037,674.6774,0.455,0.0008,0.0009,15.8563
2026-07-19 23:00:00,35,24236,17736,6500,0.0311,94.2857,5.7143,0.0,0.0,6768.0,8802.1,9578.94,8139.7,138.6,8,17,19,2.8571,5.7143,8.5714,0.0,1140,692.4571,0.3665,0.0009,0.0009,17.5385
2026-07-20 00:00:00,33,26534,20158,6376,0.0336,96.9697,3.0303,0.0,3.0303,6639.0,9142.0,10326.0,8535.2,142.6,8,18,16,0.0,3.0303,27.2727,0.0,1039,804.0606,0.3163,0.001,0.0011,16.2955
2026-07-20 01:00:00,31,30844,14458,16386,0.0401,93.5484,6.4516,0.0,0.0,6320.0,8103.0,8385.9,7330.5,161.5,9,16,19,0.0,0.0,16.129,0.0,2444,994.9677,1.1334,0.0013,0.0014,14.9152
2026-07-20 02:00:00,25,25264,10493,14771,0.0318,100.0,0.0,0.0,0.0,6441.0,7747.2,8684.12,6409.8,111.0,8,14,15,4.0,4.0,28.0,0.0,2203,1010.56,1.4077,0.0013,0.0013,14.9144
2026-07-20 03:00:00,33,30042,15630,14412,0.0382,100.0,0.0,0.0,0.0,6401.0,8760.4,11178.08,7266.2,192.6,9,20,24,0.0,3.0303,9.0909,0.0,2208,910.3636,0.9221,0.0012,0.0012,15.3206
2026-07-20 04:00:00,24,20438,15804,4634,0.0265,91.6667,8.3333,0.0,4.1667,6714.0,9004.85,9335.8,7565.75,172.75,9,17,18,8.3333,12.5,16.6667,0.0,732,851.5833,0.2932,0.0011,0.0012,15.7963
2026-07-20 05:00:00,25,16942,10989,5953,0.0203,100.0,0.0,0.0,0.0,6562.0,8043.6,8248.0,6966.2,179.4,8,16,15,0.0,4.0,16.0,0.0,835,677.68,0.5417,0.0008,0.0008,14.0265
2026-07-20 06:00:00,78,54989,38197,16792,0.0692,96.1538,3.8462,1.2821,0.0,6542.5,10231.8,10895.44,9021.95,190.55,10,27,33,2.5641,5.1282,20.5128,0.0,2876,704.9872,0.4396,0.0009,0.0009,17.1272
2026-07-20 07:00:00,79,49821,32947,16874,0.0626,96.2025,3.7975,0.0,3.7975,6674.0,8506.8,9714.96,7634.8,155.2,10,26,31,1.2658,3.7975,13.9241,0.0,2429,630.6456,0.5122,0.0008,0.0008,14.3949
2026-07-20 08:00:00,83,54890,37986,16904,0.0718,89.1566,10.8434,3.6145,4.8193,6526.0,8088.3,9920.32,7674.5,162.3,10,28,37,2.4096,7.2289,21.6867,1.2048,2804,661.3253,0.445,0.0009,0.001,16.5878
2026-07-20 09:00:00,136,89741,64082,25659,0.1138,92.6471,7.3529,1.4706,3.6765,6534.0,8705.0,10631.55,7747.0,156.5,10,30,41,1.4706,3.6765,24.2647,0.0,4101,659.8603,0.4004,0.0008,0.0009,15.9827
2026-07-20 10:00:00,142,91855,63432,28423,0.1177,92.2535,7.7465,3.5211,0.7042,6610.5,9437.0,11620.6,8968.3,149.15,10,29,36,0.7042,6.338,16.1972,0.0,4606,646.8662,0.4481,0.0008,0.0009,16.2052
2026-07-20 11:00:00,120,85259,61611,23648,0.1175,94.1667,5.8333,0.8333,3.3333,6479.0,9297.95,10210.24,8523.25,152.6,10,29,33,0.8333,9.1667,15.8333,0.0,3712,710.4917,0.3838,0.001,0.001,15.6969
2026-07-20 12:00:00,126,82574,58941,23633,0.1039,95.2381,4.7619,0.7937,2.381,6526.0,8818.5,10347.5,8332.0,170.0,10,29,35,1.5873,3.9683,19.8413,0.0,3766,655.3492,0.401,0.0008,0.0009,15.9353
2026-07-20 13:00:00,143,92666,65921,26745,0.1192,94.4056,5.5944,1.3986,1.3986,6457.0,8323.5,9486.0,7070.6,158.0,10,29,40,1.3986,4.8951,20.2797,0.0,4071,648.014,0.4057,0.0008,0.0009,15.2215
2026-07-20 14:00:00,140,92048,65193,26855,0.1116,93.5714,6.4286,2.1429,0.0,6650.0,10071.4,10869.73,8947.9,146.25,10,28,36,0.0,7.8571,17.1429,0.0,4056,657.4857,0.4119,0.0008,0.0009,15.1033
2026-07-20 15:00:00,117,84771,60424,24347,0.1096,97.4359,2.5641,0.8547,0.8547,6509.0,10345.8,10672.84,9406.8,154.4,10,29,35,0.0,0.8547,18.8034,0.0,3724,724.5385,0.4029,0.0009,0.001,15.2955
2026-07-20 16:00:00,134,94862,67972,26890,0.1191,98.5075,1.4925,0.7463,0.0,6663.5,10101.5,11432.89,9357.05,134.35,10,29,37,1.4925,4.4776,18.6567,0.0,4169,707.9254,0.3956,0.0009,0.0009,15.5039
2026-07-20 17:00:00,118,84814,60593,24221,0.1047,96.6102,3.3898,0.8475,1.6949,6883.0,9681.75,10593.4,9197.2,167.45,10,28,38,0.0,3.3898,22.0339,0.8475,3491,718.7627,0.3997,0.0009,0.0009,14.4131
2026-07-20 18:00:00,70,49345,34903,14442,0.0642,92.8571,7.1429,2.8571,2.8571,6618.0,9467.95,10921.62,8043.7,164.65,10,25,32,2.8571,4.2857,21.4286,0.0,2422,704.9286,0.4138,0.0009,0.001,16.7705
2026-07-20 19:00:00,82,60967,43540,17427,0.0763,95.122,4.878,2.439,2.439,6559.0,8712.1,10071.37,7317.95,168.25,10,26,33,0.0,6.0976,26.8293,2.439,2870,743.5,0.4003,0.0009,0.001,16.4687
2026-07-20 20:00:00,78,60506,43173,17333,0.0744,98.7179,1.2821,0.0,0.0,6636.0,9616.05,10248.27,9299.15,178.45,10,28,33,2.5641,1.2821,19.2308,0.0,2589,775.7179,0.4015,0.001,0.001,14.9368
2026-07-20 21:00:00,92,62806,44936,17870,0.0801,94.5652,5.4348,1.087,2.1739,6522.5,8004.7,10034.07,7563.6,143.9,10,27,33,0.0,5.4348,11.9565,0.0,2814,682.6739,0.3977,0.0009,0.0009,15.7471
2026-07-20 22:00:00,39,27565,20294,7271,0.0335,97.4359,2.5641,0.0,2.5641,6537.0,8992.5,9388.5,8060.8,148.1,9,17,22,0.0,2.5641,12.8205,0.0,971,706.7949,0.3583,0.0009,0.0009,13.3544
2026-07-20 23:00:00,49,33099,22489,10610,0.0427,95.9184,4.0816,2.0408,2.0408,6716.0,8602.2,11265.8,7879.8,181.4,10,23,26,2.0408,0.0,12.2449,0.0,1630,675.4898,0.4718,0.0009,0.0009,15.3629
2026-07-21 00:00:00,19,16034,12002,4032,0.0206,100.0,0.0,0.0,0.0,6868.0,10065.8,10330.76,9705.9,149.6,8,15,14,0.0,0.0,15.7895,0.0,621,843.8947,0.3359,0.0011,0.0011,15.4018
2026-07-21 01:00:00,27,19878,14274,5604,0.0243,96.2963,3.7037,0.0,3.7037,6958.0,9619.3,10092.74,8508.8,113.7,10,18,21,0.0,3.7037,14.8148,0.0,1057,736.2222,0.3926,0.0009,0.0009,18.8615
2026-07-21 02:00:00,32,21973,13848,8125,0.0276,96.875,3.125,0.0,0.0,6659.5,9729.5,10459.01,7133.1,104.15,10,21,21,3.125,3.125,18.75,0.0,1275,686.6562,0.5867,0.0009,0.0009,15.6923
2026-07-21 03:00:00,28,18875,13026,5849,0.0229,85.7143,14.2857,0.0,10.7143,6582.5,9110.25,10444.9,7589.3,136.25,10,18,17,0.0,3.5714,3.5714,0.0,937,674.1071,0.449,0.0008,0.001,16.0198
2026-07-21 04:00:00,23,14152,9595,4557,0.017,95.6522,4.3478,4.3478,0.0,6848.0,7719.1,8073.02,7018.5,191.4,8,13,18,0.0,4.3478,26.087,0.0,629,615.3043,0.4749,0.0007,0.0008,13.8029
2026-07-21 05:00:00,29,20686,14728,5958,0.0248,100.0,0.0,0.0,0.0,6539.0,8157.6,10422.56,7214.2,132.0,9,17,19,0.0,10.3448,20.6897,0.0,784,713.3103,0.4045,0.0009,0.0009,13.1588
2026-07-21 06:00:00,61,43866,29220,14646,0.0554,98.3607,1.6393,0.0,0.0,6681.0,10175.0,11654.2,9882.0,150.0,9,23,28,1.6393,3.2787,19.6721,0.0,2070,719.1148,0.5012,0.0009,0.0009,14.1336
2026-07-21 07:00:00,74,49932,35181,14751,0.0614,95.9459,4.0541,1.3514,2.7027,6557.0,8048.2,8269.32,7391.9,166.7,10,27,28,2.7027,5.4054,14.8649,0.0,2272,674.7568,0.4193,0.0008,0.0009,15.4023
2026-07-21 08:00:00,88,57089,41308,15781,0.0748,96.5909,3.4091,0.0,1.1364,6476.0,7892.45,8626.8,7238.7,172.75,10,26,32,0.0,10.2273,21.5909,1.1364,2549,648.7386,0.382,0.0008,0.0009,16.1523
2026-07-21 09:00:00,133,94625,68520,26105,0.1298,96.2406,3.7594,0.7519,1.5038,6565.0,9801.8,11021.6,9004.2,161.2,10,28,41,1.5038,3.7594,19.5489,0.0,4350,711.4662,0.381,0.001,0.001,16.6635
2026-07-21 10:00:00,133,87803,61639,26164,0.1089,96.2406,3.7594,0.0,3.7594,6559.0,9552.0,10989.56,8649.4,172.6,10,30,37,0.7519,5.2632,15.7895,0.0,4164,660.1729,0.4245,0.0008,0.0009,15.915
2026-07-21 11:00:00,119,72937,49582,23355,0.0944,95.7983,4.2017,1.6807,1.6807,6672.0,9832.2,10804.92,9064.4,166.3,10,27,37,0.8403,4.2017,14.2857,0.0,3992,612.916,0.471,0.0008,0.0008,17.0927
2026-07-21 12:00:00,143,103515,73305,30210,0.1305,90.2098,9.7902,2.7972,4.1958,6552.0,9820.1,10905.46,9023.2,161.8,10,30,40,1.3986,4.1958,19.5804,0.6993,4739,723.8811,0.4121,0.0009,0.001,15.6869
2026-07-21 13:00:00,153,102690,71304,31386,0.1284,98.0392,1.9608,0.0,1.3072,6469.0,9711.2,11646.04,8719.0,152.8,10,30,40,0.6536,5.2288,15.0327,0.6536,5013,671.1765,0.4402,0.0008,0.0009,15.9721
2026-07-21 14:00:00,116,80402,58346,22056,0.0998,95.6897,4.3103,0.8621,1.7241,6565.5,9432.75,10203.9,7962.75,188.75,10,27,39,1.7241,4.3103,18.1034,0.0,3061,693.1207,0.378,0.0009,0.0009,13.8783
2026-07-21 15:00:00,117,76827,51351,25476,0.0975,93.1624,6.8376,0.8547,2.5641,6676.0,9060.2,9834.48,7711.0,136.0,10,29,34,2.5641,2.5641,18.8034,0.0,4011,656.641,0.4961,0.0008,0.0009,15.7442
2026-07-21 16:00:00,138,93883,66405,27478,0.119,96.3768,3.6232,2.1739,0.7246,6662.5,9963.3,11073.68,9312.2,189.25,10,29,36,0.0,3.6232,15.2174,0.0,4674,680.3116,0.4138,0.0009,0.0009,17.01
2026-07-21 17:00:00,117,80147,55935,24212,0.0974,91.453,8.547,0.8547,5.1282,6640.0,10072.4,10709.8,9190.4,149.6,10,29,39,0.8547,3.4188,13.6752,0.0,3756,685.0171,0.4329,0.0008,0.0009,15.513
2026-07-21 18:00:00,90,72023,53270,18753,0.0877,97.7778,2.2222,1.1111,1.1111,6629.5,8926.2,10581.78,8148.3,142.65,10,28,31,1.1111,1.1111,13.3333,0.0,2533,800.2556,0.352,0.001,0.001,13.5072
2026-07-21 19:00:00,95,61292,41464,19828,0.0744,98.9474,1.0526,0.0,1.0526,6763.0,9059.7,9554.66,8151.5,164.8,10,27,38,0.0,2.1053,24.2105,0.0,3178,645.1789,0.4782,0.0008,0.0008,16.0278
2026-07-21 20:00:00,93,58388,40373,18015,0.0743,95.6989,4.3011,2.1505,0.0,6612.0,8366.4,10145.6,7642.0,170.2,10,28,35,0.0,2.1505,22.5806,0.0,3024,627.828,0.4462,0.0008,0.0008,16.786
2026-07-21 21:00:00,86,56050,38663,17387,0.0709,91.8605,8.1395,1.1628,3.4884,6753.0,10580.0,10759.1,9831.75,141.5,10,26,32,0.0,6.9767,15.1163,0.0,2891,651.7442,0.4497,0.0008,0.0009,16.6274
2026-07-21 22:00:00,44,30259,20571,9688,0.0381,97.7273,2.2727,0.0,0.0,6718.5,8289.55,9087.93,7503.35,170.25,10,21,24,2.2727,0.0,11.3636,0.0,1695,687.7045,0.471,0.0009,0.0009,17.4959
2026-07-21 23:00:00,35,23166,15988,7178,0.0281,97.1429,2.8571,0.0,2.8571,6547.0,9625.3,10682.94,8063.6,194.2,9,22,23,0.0,2.8571,14.2857,0.0,1183,661.8857,0.449,0.0008,0.0008,16.4809
